criterion,constraints,parameters,algorithm,value
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,pygmo_sade,1.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,pygmo_sade,
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,pygmo_sade,
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,pygmo_sade,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,pygmo_sade,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,pygmo_sade,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,pygmo_sade,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,pygmo_sade,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,pygmo_sade,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,pygmo_sade,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,pygmo_sade,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,pygmo_sade,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,pygmo_sade,
sum_of_squares_v1,[],x_1,pygmo_pso,1.0561272398694244e-09
sum_of_squares_v1,[],x_2,pygmo_pso,-7.450153709271947e-08
sum_of_squares_v1,[],x_3,pygmo_pso,-3.37914163561419e-07
trid,[],x_1,pygmo_pso,3.000002066493249
trid,[],x_2,pygmo_pso,4.000002221873484
trid,[],x_3,pygmo_pso,3.000000484872625
rotated_hyper_ellipsoid,[],x_1,pygmo_pso,1.5633359360743134e-07
rotated_hyper_ellipsoid,[],x_2,pygmo_pso,1.0999542663612938e-06
rotated_hyper_ellipsoid,[],x_3,pygmo_pso,7.119900444038899e-06
rosenbrock_v2,[],x_1,pygmo_pso,1.0588038779681443
rosenbrock_v2,[],x_2,pygmo_pso,1.128213556827406
rosenbrock_v2,[],x_3,pygmo_pso,1.268043387452585
sum_of_squares_v1,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,pygmo_pso,1.0
sum_of_squares_v1,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,pygmo_pso,1.4666194509063793e-08
sum_of_squares_v1,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,pygmo_pso,-6.377735363907327e-08
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,pygmo_pso,1.0
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,pygmo_pso,2.6666669276813693
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,pygmo_pso,2.3333335131224193
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,pygmo_pso,1.0
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,pygmo_pso,-1.4673975132046591e-08
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,pygmo_pso,1.3606601906011508e-07
rosenbrock_v2,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,pygmo_pso,1.0
rosenbrock_v2,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,pygmo_pso,0.9999998745208342
rosenbrock_v2,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,pygmo_pso,1.0000004068943833
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,pygmo_pso,
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,pygmo_pso,
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,pygmo_pso,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,pygmo_pso,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,pygmo_pso,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,pygmo_pso,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,pygmo_pso,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,pygmo_pso,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,pygmo_pso,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,pygmo_pso,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,pygmo_pso,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,pygmo_pso,
sum_of_squares_v1,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,pygmo_pso,
sum_of_squares_v1,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,pygmo_pso,
sum_of_squares_v1,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,pygmo_pso,
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,pygmo_pso,
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,pygmo_pso,
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,pygmo_pso,
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,pygmo_pso,
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,pygmo_pso,
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,pygmo_pso,
rosenbrock_v2,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,pygmo_pso,
rosenbrock_v2,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,pygmo_pso,
rosenbrock_v2,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,pygmo_pso,
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,pygmo_pso,
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,pygmo_pso,
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,pygmo_pso,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,pygmo_pso,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,pygmo_pso,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,pygmo_pso,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,pygmo_pso,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,pygmo_pso,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,pygmo_pso,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,pygmo_pso,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,pygmo_pso,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,pygmo_pso,
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,pygmo_pso,0.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,pygmo_pso,0.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,pygmo_pso,0.0
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,pygmo_pso,2.999999992899832
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,pygmo_pso,2.999999992899832
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,pygmo_pso,2.999999992899832
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,pygmo_pso,0.0
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,pygmo_pso,0.0
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,pygmo_pso,0.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,pygmo_pso,0.9999999996404417
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,pygmo_pso,0.9999999996404417
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,pygmo_pso,0.9999999996404417
sum_of_squares_v1,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,pygmo_pso,1.170887149515721e-07
sum_of_squares_v1,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,pygmo_pso,1.170887149515721e-07
sum_of_squares_v1,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,pygmo_pso,1.1993941687503654e-07
trid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,pygmo_pso,3.333333396524928
trid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,pygmo_pso,3.333333396524928
trid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,pygmo_pso,2.666666668821929
rotated_hyper_ellipsoid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,pygmo_pso,1.3351951414189179e-08
rotated_hyper_ellipsoid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,pygmo_pso,1.3351951414189179e-08
rotated_hyper_ellipsoid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,pygmo_pso,-8.649046106486983e-08
rosenbrock_v2,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,pygmo_pso,0.9999999426289273
rosenbrock_v2,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,pygmo_pso,0.9999999426289273
rosenbrock_v2,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,pygmo_pso,0.9999995620895643
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,pygmo_pso,0.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,pygmo_pso,2.5659404081117306e-10
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,pygmo_pso,0.0
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,pygmo_pso,1.5000000172761412
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,pygmo_pso,1.0
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,pygmo_pso,1.499999941299786
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,pygmo_pso,0.0
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,pygmo_pso,0.0
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,pygmo_pso,0.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,pygmo_pso,1.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,pygmo_pso,1.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,pygmo_pso,1.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,pygmo_pso,0.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,pygmo_pso,0.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,pygmo_pso,0.0
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,pygmo_pso,2.3333333197857566
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,pygmo_pso,2.666666670716191
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,pygmo_pso,1.0
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,pygmo_pso,0.0
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,pygmo_pso,0.0
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,pygmo_pso,8.625814909521824e-10
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,pygmo_pso,1.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,pygmo_pso,1.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,pygmo_pso,1.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,pygmo_pso,
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,pygmo_pso,
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,pygmo_pso,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,pygmo_pso,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,pygmo_pso,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,pygmo_pso,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,pygmo_pso,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,pygmo_pso,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,pygmo_pso,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,pygmo_pso,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,pygmo_pso,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,pygmo_pso,
sum_of_squares_v1,[],x_1,pygmo_pso_gen,-5.900483660197854e-08
sum_of_squares_v1,[],x_2,pygmo_pso_gen,-3.4303921943150993e-07
sum_of_squares_v1,[],x_3,pygmo_pso_gen,-5.626272098770876e-07
trid,[],x_1,pygmo_pso_gen,2.9999858643972876
trid,[],x_2,pygmo_pso_gen,3.9999904644425635
trid,[],x_3,pygmo_pso_gen,2.999983823932261
rotated_hyper_ellipsoid,[],x_1,pygmo_pso_gen,-1.2479860199354377e-06
rotated_hyper_ellipsoid,[],x_2,pygmo_pso_gen,1.8334067596084555e-06
rotated_hyper_ellipsoid,[],x_3,pygmo_pso_gen,1.0071047148186362e-07
rosenbrock_v2,[],x_1,pygmo_pso_gen,0.9498901402770018
rosenbrock_v2,[],x_2,pygmo_pso_gen,0.9027433712551344
rosenbrock_v2,[],x_3,pygmo_pso_gen,0.8141393959789407
sum_of_squares_v1,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,pygmo_pso_gen,1.0
sum_of_squares_v1,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,pygmo_pso_gen,3.092799882382032e-08
sum_of_squares_v1,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,pygmo_pso_gen,1.8928349993013905e-08
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,pygmo_pso_gen,1.0
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,pygmo_pso_gen,2.6666668810903684
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,pygmo_pso_gen,2.3333335804186803
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,pygmo_pso_gen,1.0
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,pygmo_pso_gen,-9.889225362817337e-09
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,pygmo_pso_gen,-1.1431534575911202e-07
rosenbrock_v2,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,pygmo_pso_gen,1.0
rosenbrock_v2,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,pygmo_pso_gen,1.0000022455989799
rosenbrock_v2,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,pygmo_pso_gen,1.0000051648412822
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,pygmo_pso_gen,
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,pygmo_pso_gen,
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,pygmo_pso_gen,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,pygmo_pso_gen,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,pygmo_pso_gen,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,pygmo_pso_gen,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,pygmo_pso_gen,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,pygmo_pso_gen,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,pygmo_pso_gen,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,pygmo_pso_gen,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,pygmo_pso_gen,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,pygmo_pso_gen,
sum_of_squares_v1,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,pygmo_pso_gen,
sum_of_squares_v1,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,pygmo_pso_gen,
sum_of_squares_v1,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,pygmo_pso_gen,
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,pygmo_pso_gen,
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,pygmo_pso_gen,
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,pygmo_pso_gen,
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,pygmo_pso_gen,
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,pygmo_pso_gen,
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,pygmo_pso_gen,
rosenbrock_v2,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,pygmo_pso_gen,
rosenbrock_v2,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,pygmo_pso_gen,
rosenbrock_v2,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,pygmo_pso_gen,
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,pygmo_pso_gen,
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,pygmo_pso_gen,
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,pygmo_pso_gen,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,pygmo_pso_gen,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,pygmo_pso_gen,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,pygmo_pso_gen,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,pygmo_pso_gen,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,pygmo_pso_gen,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,pygmo_pso_gen,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,pygmo_pso_gen,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,pygmo_pso_gen,
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,pygmo_pso_gen,
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,pygmo_pso_gen,0.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,pygmo_pso_gen,0.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,pygmo_pso_gen,0.0
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,pygmo_pso_gen,2.9999999941285336
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,pygmo_pso_gen,2.9999999941285336
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,pygmo_pso_gen,2.9999999941285336
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,pygmo_pso_gen,0.0
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,pygmo_pso_gen,0.0
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,pygmo_pso_gen,0.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,pygmo_pso_gen,0.9999999999986403
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,pygmo_pso_gen,0.9999999999986403
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,pygmo_pso_gen,0.9999999999986403
sum_of_squares_v1,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,pygmo_pso_gen,-2.3326884014490065e-07
sum_of_squares_v1,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,pygmo_pso_gen,-2.3326884014490065e-07
sum_of_squares_v1,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,pygmo_pso_gen,3.7153226293820254e-07
trid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,pygmo_pso_gen,3.333333144103598
trid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,pygmo_pso_gen,3.333333144103598
trid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,pygmo_pso_gen,2.6666666323799633
rotated_hyper_ellipsoid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,pygmo_pso_gen,1.4514617745078268e-07
rotated_hyper_ellipsoid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,pygmo_pso_gen,1.4514617745078268e-07
rotated_hyper_ellipsoid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,pygmo_pso_gen,-1.0105009994793281e-06
rosenbrock_v2,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,pygmo_pso_gen,0.9999996992423994
rosenbrock_v2,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,pygmo_pso_gen,0.9999996992423994
rosenbrock_v2,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,pygmo_pso_gen,0.9999991050826715
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,pygmo_pso_gen,0.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,pygmo_pso_gen,0.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,pygmo_pso_gen,0.0
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,pygmo_pso_gen,1.4999999604285692
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,pygmo_pso_gen,1.0
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,pygmo_pso_gen,1.4999999728281042
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,pygmo_pso_gen,0.0
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,pygmo_pso_gen,3.4028413895668105e-10
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,pygmo_pso_gen,0.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,pygmo_pso_gen,1.0
